AUTH_CDT,MERCH_CAT_CD,TRAN_FRAUD,ZIP_CD,ECI_IND,APPROVED_AMT,DECLINE_RES1,AUTH_CD,TSYS_PROD_CD,ADFLAG
2024-01-04,5818,N,V6A4G,0,10.49,9004,08070E,MW,approved
2024-01-04,4789,N,V6A4G,0,21.89,0,03652E,MW,approved
2024-01-04,4789,N,V6A4G,0,23.04,0,03382E,MW,approved
2024-01-07,4789,N,V6A4G,0,23.04,0,04138E,MW,approved
2024-01-07,4789,N,V6A4G,0,23.04,0,08619E,MW,approved
2024-01-08,4789,N,V6A4G,0,23.04,0,08962E,MW,approved
2024-01-09,4511,N,V6A4G,0,113.81,8997,09318E,MW,approved
2024-01-09,3180,N,V6A4G,0,197.43,8997,00214E,MW,approved
2024-01-11,9399,N,V6A4G,0,53.78,0,03683E,MW,approved
2024-01-11,7011,N,V6A4G,0,0,0,09376E,MW,decline
2024-01-11,4722,N,V6A4G,0,0,0,05010E,MW,decline
2024-01-11,9399,N,V6A4G,0,53.78,0,02264E,MW,approved
2024-01-12,4789,N,V6A4G,0,0,0,06235E,MW,decline
2024-01-12,4789,N,V6A4G,0,0,0,06789E,MW,decline
2024-01-12,4789,N,V6A4G,6,1.34,0,07003E,MW,approved
2024-01-13,4722,N,V6A4G,0,262.5,9004,02304E,MW,approved
2024-01-13,4722,N,V6A4G,0,0.79,0,03781E,MW,approved
2024-01-19,4722,N,V6A4G,0,0,0,01764E,MW,decline
2024-01-19,4722,N,V6A4G,0,161.73,0,01969E,MW,approved
2024-01-21,5941,N,V6A4G,0,0,0,05225E,MW,decline
2024-01-21,5941,N,V6A4G,0,430.81,0,05273E,MW,approved
2024-01-22,4722,N,V6A4G,0,0,0,00593E,MW,decline
2024-01-31,4121,N,V6A4G,0,0,0,08354E,MW,decline
2024-01-31,4121,N,V6A4G,0,9.33,0,08560E,MW,approved
2023-11-26,7372,N,J2B0W,0,39.77,0,02562E,MW,approved
2023-11-29,4812,N,J2B0W,0,0,0,01102E,MW,decline
2023-11-29,4812,N,J2B0W,0,179.25,8997,01330E,MW,approved
2023-12-24,5968,N,J2B0W,0,137.97,0,01248E,MW,approved
2023-12-26,7372,N,J2B0W,0,38.47,0,04077E,MW,approved
2024-01-02,5945,N,J2B0W,0,49.94,0,01605E,MW,approved
2024-01-05,4812,N,J2B0W,0,0,0,09676E,MW,decline
2024-01-05,4812,N,J2B0W,0,179.25,8997,01116E,MW,approved
2024-01-26,5816,N,J2B0W,7,90.83,0,07443E,MW,approved
2024-01-26,7372,N,J2B0W,0,39.18,0,00264E,MW,approved
2024-01-27,4812,N,J2B0W,0,0,0,05564E,MW,decline
2024-01-27,4812,N,J2B0W,0,179.25,8997,05723E,MW,approved
2023-11-19,5812,N,L5N7P,2,43.44,8997,01341E,MW,approved
2023-10-31,4111,N,M5V0N,2,156,8997,08726E,MW,approved
2023-11-03,3009,N,M5V0N,0,31.5,0,04036E,MW,approved
2023-11-09,4899,N,M5V0N,7,23.72,0,09150E,MW,approved
2023-11-12,5818,N,M5V0N,7,7.33,8997,04724E,MW,approved
2023-11-13,5734,N,M5V0N,0,31.27,0,09266E,MW,approved
2023-11-13,4812,N,M5V0N,0,67.8,0,05190E,MW,approved
2023-11-15,8398,N,M5V0N,0,50.85,0,01580E,MW,approved
2023-11-17,5818,N,M5V0N,0,14.11,8997,06027E,MW,approved
2023-11-17,4814,N,M5V0N,0,88.33,0,09050E,MW,approved
2023-11-19,5818,N,M5V0N,0,4.51,8997,01709E,MW,approved
2023-11-22,5812,N,M5V0N,6,37,0,03373E,MW,approved
2023-11-23,7399,N,M5V0N,0,37,0,09068E,MW,approved
2023-11-23,4900,N,M5V0N,0,127.29,8997,03094E,MW,approved
2023-11-23,7399,N,M5V0N,0,2.23,0,03119E,MW,approved
2023-11-24,5499,N,M5V0N,0,116.26,9004,07409E,MW,approved
2023-11-24,5691,N,M5V0N,0,131.8,9004,06355E,MW,approved
2023-11-24,4111,N,M5V0N,2,4.9,8997,05850E,MW,approved
2023-11-26,5732,N,M5V0N,0,0,0,05417E,MW,decline
2023-11-26,4511,N,M5V0N,0,413.28,8997,09432E,MW,approved
2023-11-26,5732,N,M5V0N,2,90.39,9009,03341E,MW,approved
2023-12-01,4111,N,M5V0N,2,156,8997,08544E,MW,approved
2023-12-02,5735,N,M5V0N,2,0,0,03451E,MW,decline
2023-12-06,5611,N,M5V0N,0,56.5,0,03662E,MW,approved
2023-12-09,4899,N,M5V0N,7,23.72,0,05580E,MW,approved
2023-12-09,4121,N,M5V0N,6,11.73,0,09447E,MW,approved
2023-12-09,4121,N,M5V0N,6,14.73,0,05114E,MW,approved
2023-12-12,5818,N,M5V0N,7,7.33,9004,06348E,MW,approved
2023-12-13,5734,N,M5V0N,7,30.79,0,07259E,MW,approved
2023-12-13,4812,N,M5V0N,0,99.44,0,08072E,MW,approved
2023-12-15,8398,N,M5V0N,0,50.85,0,06231E,MW,approved
2023-12-17,4814,N,M5V0N,0,39.62,0,02664E,MW,approved
2023-12-17,5818,N,M5V0N,7,14.11,9004,06302E,MW,approved
2023-12-19,5735,N,M5V0N,7,4.51,0,01392E,MW,approved
2023-12-22,4900,N,M5V0N,0,116.94,8997,03036E,MW,approved
2023-12-22,7399,N,M5V0N,0,2.05,0,03063E,MW,approved
2024-01-01,4121,N,M5V0N,2,0,0,00532E,MW,decline
2024-01-01,4121,N,M5V0N,0,45.82,0,00720E,MW,approved
2024-01-01,4111,N,M5V0N,2,156,8997,06390E,MW,approved
2024-01-01,5812,N,M5V0N,2,32.15,8997,00345E,MW,approved
2024-01-02,4121,N,M5V0N,0,10,0,09311E,MW,approved
2024-01-02,7399,N,M5V0N,0,11.95,0,04059E,MW,approved
2024-01-02,4112,N,M5V0N,2,296.06,8997,01715E,MW,approved
2024-01-04,5948,N,M5V0N,0,67.79,0,06771E,MW,approved
2024-01-05,5814,N,M5V0N,2,15,8997,00491E,MW,approved
2024-01-05,5812,N,M5V0N,2,23.04,8997,08987E,MW,approved
2024-01-06,5818,N,M5V0N,0,112.99,9004,00825E,MW,approved
2024-01-07,7399,N,M5V0N,0,1162.87,9004,09725E,MW,approved
2024-01-08,5944,N,M5V0N,0,75.8,0,02772E,MW,approved
2024-01-09,4899,N,M5V0N,7,23.72,0,07587E,MW,approved
2024-01-12,5818,N,M5V0N,7,7.33,9004,09081E,MW,approved
2024-01-12,5818,N,M5V0N,7,102.82,9004,07034E,MW,approved
2024-01-13,5734,N,M5V0N,7,30.38,0,02449E,MW,approved
2024-01-13,5971,N,M5V0N,0,161.32,8997,00795E,MW,approved
2024-01-13,4812,N,M5V0N,0,79.44,0,05651E,MW,approved
2024-01-15,8398,N,M5V0N,0,50.85,0,07574E,MW,approved
2024-01-17,4814,N,M5V0N,0,74.12,0,00351E,MW,approved
2024-01-17,5818,N,M5V0N,7,14.11,9004,06519E,MW,approved
2024-01-17,5812,N,M5V0N,2,0,0,08779E,MW,decline
2024-01-19,5735,N,M5V0N,7,4.51,0,00102E,MW,approved
2024-01-20,5977,N,M5V0N,2,59.89,8997,01564E,MW,approved
2024-01-24,5812,N,M5V0N,6,45.47,0,07634E,MW,approved
2023-10-31,5818,N,A1W5B,0,2,0,03597E,MW,approved
2023-10-31,4215,N,A1W5B,0,0,0,06357E,MW,decline
2023-11-03,5818,N,A1W5B,0,2,0,02598E,MW,approved
2023-11-03,5719,N,A1W5B,0,0,0,04093E,MW,decline
2023-11-03,5719,N,A1W5B,0,134.34,8997,04607E,MW,approved
2023-11-03,5818,N,A1W5B,0,0,0,00503E,MW,decline
2023-11-03,5719,N,A1W5B,0,0,0,00678E,MW,decline
2023-11-03,5719,N,A1W5B,0,128.04,8997,02380E,MW,approved
2023-11-03,7399,N,A1W5B,0,0,0,01724E,MW,decline
2023-11-03,5719,N,A1W5B,0,0,0,03148E,MW,decline
2023-11-03,5818,N,A1W5B,0,2,0,09081E,MW,approved
2023-11-03,5719,N,A1W5B,0,0,0,09819E,MW,decline
2023-11-03,5719,N,A1W5B,0,100.17,8997,02543E,MW,approved
2023-11-04,5818,N,A1W5B,0,2,0,09131E,MW,approved
2023-11-04,5719,N,A1W5B,0,0,0,09295E,MW,decline
2023-11-04,5719,N,A1W5B,0,59.29,0,01044E,MW,approved
2023-11-07,5818,N,A1W5B,0,2,0,07016E,MW,approved
2023-11-07,5719,N,A1W5B,0,0,0,07255E,MW,decline
2023-11-07,5719,N,A1W5B,0,72.49,0,01420E,MW,approved
2023-11-08,5734,N,A1W5B,0,3.21,0,04170E,MW,approved
2023-11-13,5816,N,A1W5B,0,2,0,05908E,MW,approved
2023-11-13,5719,N,A1W5B,0,0,0,06116E,MW,decline
2023-11-13,5719,N,A1W5B,0,70.99,0,06542E,MW,approved
2023-11-19,5818,N,A1W5B,0,2,0,05749E,MW,approved
2023-11-19,5719,N,A1W5B,0,0,0,06052E,MW,decline
2023-11-19,5719,N,A1W5B,0,44.89,0,06784E,MW,approved
2023-11-25,5311,N,A1W5B,0,0,0,01496E,MW,decline
2023-11-25,5311,N,A1W5B,0,98.89,0,04193E,MW,approved
2023-12-06,5719,N,A1W5B,0,10,0,05662E,MW,approved
2023-12-08,5734,N,A1W5B,0,3.21,0,04149E,MW,approved
2023-12-12,5816,N,A1W5B,0,2,0,00023E,MW,approved
2023-12-12,5719,N,A1W5B,0,0,0,00339E,MW,decline
2023-12-12,5719,N,A1W5B,0,93.59,0,02584E,MW,approved
2024-01-08,5399,N,A1W5B,0,0,0,08210E,MW,decline
2024-01-08,5399,N,A1W5B,0,17.7,0,01003E,MW,approved
2024-01-08,5734,N,A1W5B,0,3.21,0,04128E,MW,approved
2024-01-09,5719,N,A1W5B,0,93.94,0,07512E,MW,approved
2024-01-11,4816,N,A1W5B,0,2,0,01779E,MW,approved
2024-01-15,5719,N,A1W5B,0,84.49,0,08954E,MW,approved
2024-01-21,5719,N,A1W5B,0,142.44,9004,06101E,MW,approved
2024-01-21,5719,N,A1W5B,0,65.23,0,00682E,MW,approved
2024-01-24,5719,N,A1W5B,0,30.39,0,08709E,MW,approved
2024-01-29,5719,N,A1W5B,0,37.65,0,03433E,MW,approved
2023-11-03,4121,N,T6C2E,0,38.79,0,02543E,MW,approved
2023-11-03,4121,N,T6C2E,0,41.69,0,02611E,MW,approved
2023-11-14,3180,N,T6C2E,0,126,8997,02575E,MW,approved
2023-11-15,4814,N,T6C2E,0,0,0,03236E,MW,decline
2023-11-15,7399,N,T6C2E,0,3.1,0,02771E,MW,approved
2023-11-15,4900,N,T6C2E,0,177.02,0,04482E,MW,approved
2023-11-23,4899,N,T6C2E,0,126,0,06708E,MW,approved
2023-11-24,6540,N,T6C2E,0,50,0,00778E,MW,approved
2023-11-25,5815,N,T6C2E,7,15.74,0,02663E,MW,approved
2023-11-26,4121,N,T6C2E,0,20.54,0,07751E,MW,approved
2023-11-26,4121,N,T6C2E,0,4.32,0,02410E,MW,approved
2023-12-14,7399,N,T6C2E,0,3.05,0,02736E,MW,approved
2023-12-14,4900,N,T6C2E,0,174.51,0,04290E,MW,approved
2023-12-23,4899,N,T6C2E,0,125.99,0,08503E,MW,approved
2023-12-25,5815,N,T6C2E,7,15.74,0,02740E,MW,approved
2023-12-27,5968,N,T6C2E,0,0,0,04016E,MW,decline
2023-12-27,4816,N,T6C2E,0,0,0,06772E,MW,decline
2024-01-06,8299,N,T6C2E,0,94.5,0,07694E,MW,approved
2024-01-11,7399,N,T6C2E,0,2.97,0,04267E,MW,approved
2024-01-11,4900,N,T6C2E,0,169.45,0,04534E,MW,approved
2024-01-13,5499,N,T6C2E,0,0,0,00934E,MW,decline
2024-01-13,5499,N,T6C2E,0,0,0,03121E,MW,decline
2024-01-14,5499,N,T6C2E,7,64.93,0,09092E,MW,approved
2024-01-14,5499,N,T6C2E,7,14.94,0,05674E,MW,approved
2024-01-14,5311,N,T6C2E,0,0,0,03959E,MW,decline
2024-01-14,5311,N,T6C2E,0,167.14,0,04723E,MW,approved
2024-01-15,8299,N,T6C2E,0,94.5,0,06514E,MW,approved
2024-01-17,4816,N,T6C2E,6,44.04,0,09231E,MW,approved
2024-01-17,4816,N,T6C2E,6,21.95,0,09642E,MW,approved
2024-01-18,5812,N,T6C2E,0,0,0,03462E,MW,decline
2024-01-18,5812,N,T6C2E,0,44.98,0,04612E,MW,approved
2024-01-21,5499,N,T6C2E,7,64.93,0,07694E,MW,approved
2024-01-21,5499,N,T6C2E,0,6.99,0,02639E,MW,approved
2024-01-21,5812,N,T6C2E,0,113.22,0,09178E,MW,approved
2024-01-24,4899,N,T6C2E,0,133.34,0,04562E,MW,approved
2024-01-25,5815,N,T6C2E,7,15.74,0,04266E,MW,approved
2024-01-26,4814,N,T6C2E,0,0,0,08580E,MW,decline
2024-01-28,5499,N,T6C2E,7,64.93,0,00155E,MW,approved
2024-01-28,5499,N,T6C2E,7,13.99,0,06373E,MW,approved
2024-01-29,4816,N,T6C2E,0,0,0,09244E,MW,decline
2024-01-29,4816,N,T6C2E,6,41.99,0,04336E,MW,approved
2024-01-30,4816,N,T6C2E,6,66.47,0,02873E,MW,approved
2023-10-30,4814,N,N3L4G,0,33.9,0,09155E,MW,approved
2023-11-30,4814,N,N3L0N,0,33.9,0,01392E,MW,approved
2023-12-30,4814,N,R0A1E,0,43.38,0,05580E,MW,approved
2024-01-06,5045,N,R0A1E,0,0,0,06760E,MW,decline
2024-01-08,9399,N,R0A1E,0,0,0,00781E,MW,decline
2024-01-08,9399,N,R0A1E,2,5,8997,02064E,MW,approved
2024-01-08,9399,N,R0A1E,0,0,0,07405E,MW,decline
2024-01-08,9399,N,R0A1E,2,5,8997,07470E,MW,approved
2024-01-12,4814,N,R0A1E,0,0,0,03149E,MW,decline
2024-01-15,5411,N,R0A1E,0,21.24,0,07278E,MW,approved
2024-01-15,5411,N,R0A1E,6,46.13,0,05056E,MW,approved
2024-01-16,5411,N,R0A1E,6,8.74,0,00403E,MW,approved
2024-01-19,4814,N,R0A1E,0,0,0,06977E,MW,decline
2024-01-19,4814,N,R0A1E,0,0,0,07033E,MW,decline
2024-01-19,4814,N,R0A1E,0,162.5,8997,03028E,MW,approved
2024-01-31,5411,N,R0A1E,6,38.26,0,06405E,MW,approved
2023-11-17,5942,N,L3P7L,0,0,0,07664E,MW,decline
2023-12-28,5812,N,M6K3N,2,40.99,8997,07534E,MW,approved
2023-12-29,7829,N,M6K3N,0,0,0,05246E,MW,decline
2023-12-29,7841,N,M6K3N,0,25.98,0,05321E,MW,approved
2023-12-29,5812,N,M6K3N,0,34.64,0,03336E,MW,approved
2023-12-30,5814,N,M6K3N,2,19.74,8997,03255E,MW,approved
2023-12-31,5814,N,M6K3N,2,15.12,8997,01012E,MW,approved
2024-01-01,5812,N,M6K3N,2,29.23,8997,05076E,MW,approved
2024-01-01,6300,N,M6K3N,0,0,0,04472E,MW,decline
2024-01-01,6300,N,M6K3N,0,12.9,0,04504E,MW,approved
2024-01-11,4816,N,M6K3N,0,8.09,0,07316E,MW,approved
2024-01-29,7829,N,M6K3N,0,25.98,0,03060E,MW,approved
2023-11-08,5816,N,V4B4X,0,2,0,01298E,MW,approved
2023-11-08,5045,N,V4B4X,0,58.75,0,01485E,MW,approved
2023-11-08,9399,N,V4B4X,0,1900,8997,00511E,MW,approved
2023-11-12,9399,N,V4B4X,0,717,8997,07730E,MW,approved
2023-11-24,4816,N,V4B4X,0,0,0,00506E,MW,decline
2023-11-24,4816,N,V4B4X,6,71.67,0,05496E,MW,approved
2023-12-01,9399,N,V4B4X,0,200,8997,05389E,MW,approved
2023-12-11,4816,N,V4B4X,0,2,0,00792E,MW,approved
2023-12-11,5999,N,V4B4X,0,0,0,01151E,MW,decline
2023-12-11,5921,N,V4B4X,0,6.77,0,01359E,MW,approved
2024-01-04,5999,N,V4B4X,0,0,0,03064E,MW,decline
2024-01-04,7372,N,V4B4X,0,146.98,0,03166E,MW,approved
2023-11-05,4816,N,J6W0B,6,33.2,0,06891E,MW,approved
2023-11-09,5969,N,J6W0B,0,128.58,0,01189E,MW,approved
2023-11-09,7392,N,J6W0B,7,5,0,08197E,MW,approved
2023-11-14,5968,N,J6W0B,6,11.49,0,04354E,MW,approved
2023-11-14,4816,N,J6W0B,6,18.34,0,00559E,MW,approved
2023-11-15,4816,N,J6W0B,6,14.94,0,09090E,MW,approved
2023-11-22,5699,N,J6W0B,0,0,0,05925E,MW,decline
2023-11-22,5699,N,J6W0B,6,37.14,0,06040E,MW,approved
2023-11-23,4816,N,J6W0B,6,24.14,0,00439E,MW,approved
2023-11-24,4816,N,J6W0B,6,16.65,0,06301E,MW,approved
2023-11-27,5621,U,J6W0B,6,0,9023,0,MW,decline
2023-12-05,4816,N,J6W0B,6,0,560,0,MW,decline
2023-12-06,4816,N,J6W0B,6,0,560,0,MW,decline
2023-12-07,4816,N,J6W0B,6,0,560,0,MW,decline
2023-12-09,5969,N,J6W0B,0,0,560,0,MW,decline
2023-12-09,7392,N,J6W0B,7,0,560,0,MW,decline
2023-12-10,5969,N,J6W0B,0,0,560,0,MW,decline
2023-12-10,4816,N,J6W0B,6,0,560,0,MW,decline
2023-12-11,5969,N,J6W0B,0,0,505,0,MW,decline
2023-11-02,7523,N,V2B0B,0,105,8997,01923E,MW,approved
2023-11-05,5734,N,V2B0B,0,2,0,04718E,MW,approved
2023-11-05,4816,N,V2B0B,0,0,0,05240E,MW,decline
2023-11-05,4816,N,V2B0B,6,22.96,0,05212E,MW,approved
2023-11-05,4816,N,V2B0B,6,140.55,8997,00168E,MW,approved
2023-11-05,4816,N,V2B0B,6,184.08,8997,08823E,MW,approved
2023-11-17,7929,N,V2B0B,0,200,8997,09451E,MW,approved
2023-11-17,5999,N,V2B0B,0,0,0,06449E,MW,decline
2023-11-17,5812,N,V2B0B,6,200,0,06856E,MW,approved
2023-11-17,5999,N,V2B0B,0,0,0,01299E,MW,decline
2023-11-17,5812,N,V2B0B,0,100,8997,01424E,MW,approved
2023-11-17,8099,N,V2B0B,0,0,0,06384E,MW,decline
2023-11-17,8099,N,V2B0B,0,0,0,06413E,MW,decline
2023-11-17,8099,N,V2B0B,0,164.78,8997,06448E,MW,approved
2023-11-20,5812,N,V2B0B,0,203,8997,00288E,MW,approved
2023-11-21,5815,N,V2B0B,7,6.71,0,09286E,MW,approved
2023-11-27,5815,N,V2B0B,7,6.71,0,03546E,MW,approved
2023-12-02,7523,N,V2B0B,0,105,8997,09192E,MW,approved
2023-12-05,5734,N,V2B0B,0,11.19,0,01554E,MW,approved
2023-12-21,5815,N,V2B0B,7,6.71,0,09316E,MW,approved
2023-12-22,7523,N,V2B0B,0,0.01,0,07249E,MW,approved
2023-12-27,5815,N,V2B0B,7,6.71,0,03412E,MW,approved
2023-12-31,4816,N,V2B0B,0,0,0,02126E,MW,decline
2023-12-31,4816,N,V2B0B,6,11.29,0,03720E,MW,approved
2024-01-02,7523,N,V2B0B,0,105,8997,03436E,MW,approved
2024-01-04,5734,N,V2B0B,0,0,0,02979E,MW,decline
2024-01-09,7523,N,V2B0B,0,1.75,0,08284E,MW,approved
2024-01-12,4814,N,V2B0B,0,89.13,0,07431E,MW,approved
2024-01-19,7523,N,V2B0B,0,1,0,03144E,MW,approved
2024-01-21,5815,N,V2B0B,7,6.71,0,09303E,MW,approved
2024-01-27,5815,N,V2B0B,7,12.31,0,03430E,MW,approved
2023-10-31,9399,N,H1V2W,0,48.16,0,08780E,MW,approved
2023-10-31,5814,N,H1V2W,0,2.1,0,00017E,MW,approved
2023-11-03,5814,N,H1V2W,0,2.22,0,04751E,MW,approved
2023-11-05,5814,N,H1V2W,0,2.75,0,05577E,MW,approved
2023-11-06,5814,N,H1V2W,0,2.1,0,05822E,MW,approved
2023-11-10,4814,N,H1V2W,7,45.99,0,07218E,MW,approved
2023-11-13,4899,N,H1V2W,7,18.96,0,05607E,MW,approved
2023-11-13,5814,N,H1V2W,0,10.93,0,01619E,MW,approved
2023-11-13,4816,N,H1V2W,6,17.14,0,01361E,MW,approved
2023-11-13,4816,N,H1V2W,6,23.93,0,05415E,MW,approved
2023-11-15,8398,N,H1V2W,7,10,0,04937E,MW,approved
2023-11-15,5814,N,H1V2W,0,12.41,0,03077E,MW,approved
2023-11-16,5814,N,H1V2W,0,4.6,0,00567E,MW,approved
2023-11-16,7829,N,H1V2W,0,12.64,0,08202E,MW,approved
2023-11-17,7997,N,H1V2W,0,36.72,0,02757E,MW,approved
2023-11-17,5814,N,H1V2W,0,6.88,0,02064E,MW,approved
2023-11-21,4816,N,H1V2W,6,51.71,0,01303E,MW,approved
2023-11-21,4816,N,H1V2W,6,48.82,0,07151E,MW,approved
2023-11-23,5814,N,H1V2W,0,4.6,0,06391E,MW,approved
2023-11-25,4814,N,H1V2W,0,53,0,01761E,MW,approved
2023-11-27,5814,N,H1V2W,0,4.6,0,05539E,MW,approved
2023-11-27,5734,N,H1V2W,7,157.69,0,06140E,MW,approved
2023-11-30,9399,N,H1V2W,0,48.16,0,00552E,MW,approved
2023-12-01,5814,N,H1V2W,0,4.6,0,00475E,MW,approved
2023-12-01,7911,N,H1V2W,0,155.22,8997,05014E,MW,approved
2023-12-03,4816,N,H1V2W,0,2.27,0,00983E,MW,approved
2023-12-04,5814,N,H1V2W,0,4.6,0,05688E,MW,approved
2023-12-08,5814,N,H1V2W,0,4.6,0,08061E,MW,approved
2023-12-10,4814,N,H1V2W,7,45.99,0,04923E,MW,approved
2023-12-11,4816,N,H1V2W,6,233.75,8997,07196E,MW,approved
2023-12-12,5814,N,H1V2W,0,11.5,0,02240E,MW,approved
2023-12-13,4899,N,H1V2W,7,18.96,0,03423E,MW,approved
2023-12-14,4814,N,H1V2W,0,53,0,00029E,MW,approved
2023-12-15,8398,N,H1V2W,7,10,0,07753E,MW,approved
2023-12-16,7829,N,H1V2W,0,12.64,0,06796E,MW,approved
2023-12-17,4816,N,H1V2W,6,23.58,0,02905E,MW,approved
2023-12-19,5814,N,H1V2W,0,6.88,0,01488E,MW,approved
2023-12-20,4816,N,H1V2W,6,12.64,0,07194E,MW,approved
2023-12-20,5814,N,H1V2W,0,7.91,0,00141E,MW,approved
2023-12-21,7911,N,H1V2W,0,229.95,8997,06136E,MW,approved
2023-12-21,5814,N,H1V2W,0,4.46,0,00141E,MW,approved
2023-12-22,5814,N,H1V2W,0,6.84,0,06624E,MW,approved
2023-12-24,4816,N,H1V2W,6,7.23,0,02925E,MW,approved
2023-12-26,5816,N,H1V2W,0,2,0,07523E,MW,approved
2023-12-26,8299,N,H1V2W,0,279.85,8997,00242E,MW,approved
2023-12-26,7399,N,H1V2W,0,237.97,0,09292E,MW,approved
2023-12-28,5814,N,H1V2W,0,6.42,0,08251E,MW,approved
2023-12-29,5814,N,H1V2W,0,6.53,0,07580E,MW,approved
2023-12-31,9399,N,H1V2W,0,48.16,0,08867E,MW,approved
2023-12-31,5814,N,H1V2W,0,3.93,0,06265E,MW,approved
2024-01-01,5814,N,H1V2W,0,2.1,0,01340E,MW,approved
2024-01-04,5814,N,H1V2W,0,4.05,0,00466E,MW,approved
2024-01-06,4816,N,H1V2W,0,0,0,01104E,MW,decline
2024-01-08,5814,N,H1V2W,0,9.48,0,07509E,MW,approved
2024-01-10,4814,N,H1V2W,7,45.99,0,02620E,MW,approved
2024-01-11,5814,N,H1V2W,0,3.32,0,09063E,MW,approved
2024-01-12,5192,N,H1V2W,0,4.56,0,08665E,MW,approved
2024-01-13,4899,N,H1V2W,7,18.96,0,01544E,MW,approved
2024-01-15,8398,N,H1V2W,7,10,0,01719E,MW,approved
2024-01-16,7829,N,H1V2W,0,12.64,0,08059E,MW,approved
2024-01-17,4816,N,H1V2W,6,7.63,0,05069E,MW,approved
2024-01-18,5814,N,H1V2W,0,6.88,0,09017E,MW,approved
2024-01-18,5814,N,H1V2W,0,4.05,0,05041E,MW,approved
2024-01-19,5814,N,H1V2W,0,10.57,0,04699E,MW,approved
2024-01-20,5814,N,H1V2W,0,7.22,0,01589E,MW,approved
2024-01-22,4816,N,H1V2W,6,22.98,0,06833E,MW,approved
2024-01-24,5814,N,H1V2W,0,7.22,0,00195E,MW,approved
2024-01-24,4121,N,H1V2W,6,22.59,0,08099E,MW,approved
2024-01-24,4121,N,H1V2W,6,25.97,0,05097E,MW,approved
2024-01-26,5814,N,H1V2W,0,7.34,0,03321E,MW,approved
2024-01-27,4816,N,H1V2W,6,481.75,8997,03007E,MW,approved
2024-01-30,5814,N,H1V2W,0,7.34,0,00969E,MW,approved
2024-01-31,9399,N,H1V2W,0,48.16,0,03606E,MW,approved
2024-01-31,5814,N,H1V2W,0,7.34,0,07964E,MW,approved
2023-11-05,5814,N,M6H3A,2,3.4,8997,00169E,MW,approved
2023-11-05,4816,N,M6H3A,6,44.06,0,03640E,MW,approved
2023-11-11,5815,N,M6H3A,7,12.42,0,04857E,MW,approved
2023-11-13,4816,N,M6H3A,0,0,0,01468E,MW,decline
2023-11-13,4816,N,M6H3A,6,350.27,8997,06985E,MW,approved
2023-11-28,4816,N,M6H3A,6,22.66,0,03846E,MW,approved
2023-12-06,4816,N,M6H3A,6,40.67,0,05239E,MW,approved
2023-12-10,4816,N,M6H3A,6,22.77,0,04733E,MW,approved
2023-12-11,5815,N,M6H3A,7,12.42,0,04850E,MW,approved
2023-12-21,4121,N,M6H3A,0,144.02,8997,06763E,MW,approved
2024-01-07,4816,N,M6H3A,6,22.66,0,06960E,MW,approved
2024-01-11,5815,N,M6H3A,7,12.42,0,04817E,MW,approved
2024-01-19,4816,N,M6H3A,0,0,0,09735E,MW,decline
2024-01-19,4816,N,M6H3A,6,29.38,0,06639E,MW,approved
2024-01-20,4816,N,M6H3A,6,0.66,0,03156E,MW,approved
2024-01-21,4816,N,M6H3A,6,39.76,0,04014E,MW,approved
2023-11-01,8398,N,T5T7A,7,25,0,08061E,MW,approved
2023-11-17,5814,N,T5T7A,0,8.93,0,05302E,MW,approved
2023-11-24,5999,N,T5T7A,0,72.67,0,04136E,MW,approved
2023-11-24,5970,N,T5T7A,6,88.99,0,03729E,MW,approved
2023-11-27,8398,N,T5T7A,7,54,0,03087E,MW,approved
2023-11-29,5734,N,T5T7A,0,41.99,0,04528E,MW,approved
2023-12-01,8398,N,T5T7A,7,25,0,06321E,MW,approved
2023-12-27,8398,N,T5T7A,7,54,0,00144E,MW,approved
2024-01-01,8398,N,T5T7A,7,25,0,01656E,MW,approved
2024-01-05,5814,N,T5T7A,0,8.39,0,07586E,MW,approved
2024-01-15,8398,N,T5T7A,0,0,0,03466E,MW,decline
2024-01-15,8398,N,T5T7A,0,6,0,04266E,MW,approved
2024-01-15,8398,N,T5T7A,0,25,0,04342E,MW,approved
2024-01-15,8398,N,T5T7A,0,25,0,04401E,MW,approved
2024-01-15,8398,N,T5T7A,0,25,0,04467E,MW,approved
2024-01-15,8398,N,T5T7A,0,25,0,04554E,MW,approved
2024-01-27,8398,N,T5T7A,7,54,0,09593E,MW,approved
2023-12-25,9399,N,T4R2T,0,126,8997,09786E,MW,approved
2023-12-27,5818,N,T4R2T,0,0,0,08774E,MW,decline
2023-12-27,5941,N,T4R2T,0,110.26,9004,00305E,MW,approved
2023-12-27,5999,N,T4R2T,0,0,0,09585E,MW,decline
2023-12-27,5818,N,T4R2T,0,0,0,00768E,MW,decline
2023-12-30,5995,N,T4R2T,6,140.94,0,06870E,MW,approved
2024-01-06,4816,N,T4R2T,0,2,0,09020E,MW,approved
2024-01-06,5816,N,T4R2T,0,2,0,02451E,MW,approved
2024-01-17,5691,N,T4R2T,0,87.47,0,07786E,MW,approved
2024-01-20,7929,N,T4R2T,6,157.52,0,00085E,MW,approved
2024-01-20,5399,N,T4R2T,2,11.72,8997,04996E,MW,approved
2023-10-31,4816,N,P3E1M,0,0,0,02532E,MW,decline
